,geo,time,Display_impression,Social_impression,TV_impression,competitor_activity_score_control,seasonality_index_control,sentiment_score_control,Display_spend,Social_spend,TV_spend,Display_reach,Social_reach,TV_reach,Display_frequency,Social_frequency,TV_frequency,conversions,revenue_per_conversion,population
5705,Oklahoma,2024-09-23,570386.0,1.03404e+06,1.978343e+06,0.8972757,1.3687347,-0.19758518,1147.7036,4976.297,20019.66,130081.83,332288.25,842976.3,4.384823,3.1118765,2.3468552,1.6512399e+07,0.03495948,4.123288e+06
5706,Oklahoma,2024-09-30,558508.0,903071.0,2.755331e+06,0.35691157,1.4284966,0.5460964,1123.8032,4346.011,27882.318,116751.42,330111.66,842976.3,4.783733,2.7356524,3.2685747,1.7785448e+07,0.03521985,4.123288e+06
5707,Oklahoma,2024-10-07,444025.0,434304.0,2.967102e+06,-1.2462354,1.4674709,0.8798632,893.446,2090.0793,30025.314,136435.0,370130.2,842976.3,3.2544801,1.1733812,3.519793,1.2099538e+07,0.034522187,4.123288e+06
5708,Oklahoma,2024-10-14,575971.0,968964.0,2.856762e+06,0.90241516,1.485089,1.1598928,1158.9415,4663.12,28908.74,156695.94,370130.2,842976.3,3.6757257,2.6179018,3.3888988,2.025744e+07,0.03522996,4.123288e+06
5709,Oklahoma,2024-10-21,390916.0,436745.0,2.432044e+06,0.62352526,1.481094,-0.27770105,786.5826,2101.8264,24610.844,152765.9,344698.53,842976.3,2.5589201,1.2670339,2.8850675,1.4532234e+07,0.034960963,4.123288e+06
5710,Oklahoma,2024-10-28,390121.0,483154.0,2.72653e+06,0.9244183,1.4555442,-0.062371172,784.9829,2325.169,27590.867,136215.55,358961.5,842976.3,2.863998,1.3459771,3.234409,1.6156199e+07,0.034527387,4.123288e+06
5711,Oklahoma,2024-11-04,225782.0,1.195811e+06,2.964145e+06,1.190142,1.4088124,1.3324412,454.3078,5754.8164,29995.393,117931.41,370130.2,842976.3,1.9145213,3.230784,3.5162852,1.9063382e+07,0.03535455,4.123288e+06
5712,Oklahoma,2024-11-11,909092.0,784140.0,2.910695e+06,-0.18677941,1.3415796,0.71749604,1829.2316,3773.658,29454.51,189322.7,370130.2,842976.3,4.8018093,2.1185505,3.452879,1.5163123e+07,0.035363857,4.123288e+06
5713,Oklahoma,2024-11-18,269649.0,1.606376e+06,3.634995e+06,-1.2873957,1.2548265,2.6484144,542.5749,7730.6523,36783.996,93508.07,370130.2,807143.2,2.8836944,4.340031,4.503532,1.5756415e+07,0.034568183,4.123288e+06
5714,Oklahoma,2024-11-25,245927.0,1.201167e+06,2.860216e+06,-0.8787359,1.1498182,-0.10170193,494.84262,5780.592,28943.691,94070.02,370130.2,761720.0,2.614295,3.2452555,3.7549446,1.0540881e+07,0.034569316,4.123288e+06
5715,Oklahoma,2024-12-02,434865.0,951279.0,3.561072e+06,-1.0123799,1.0280858,0.5693142,875.0147,4578.011,36035.94,103600.8,317563.47,752057.6,4.197509,2.9955542,4.7351046,1.3901092e+07,0.035012804,4.123288e+06
5716,Oklahoma,2024-12-09,161390.0,1.142095e+06,1.447508e+06,1.0878727,0.8914045,-1.4635735,324.74127,5496.3096,14647.924,81923.234,370130.2,741568.06,1.9700121,3.085658,1.9519556,1.1922035e+07,0.034876455,4.123288e+06
5717,Oklahoma,2024-12-16,179341.0,1.013164e+06,2.033463e+06,0.35664895,0.7417674,-0.28618297,360.86145,4875.8315,20577.441,66904.59,360506.38,651111.3,2.6805425,2.81039,3.1230652,1.2074631e+07,0.034796637,4.123288e+06
5718,Oklahoma,2024-12-23,214508.0,1.074086e+06,2.429946e+06,-0.1158289,0.5813566,-0.87471294,431.62277,5169.0176,24589.613,83366.38,306141.1,614955.94,2.5730698,3.5084682,3.9514153,7.3127855e+06,0.03526638,4.123288e+06
5719,Oklahoma,2024-12-30,249811.0,907762.0,2.1456e+06,-0.64063025,0.41251114,-1.0947335,502.6578,4368.5864,21712.201,110030.36,368435.22,555033.06,2.2703843,2.4638314,3.8657162,8.291817e+06,0.034638874,4.123288e+06
5720,Oklahoma,2025-01-06,190722.0,380198.0,1.264625e+06,-1.5296463,1.2248398,0.9887021,383.76175,1829.6952,12797.256,145422.66,370130.2,789090.0,1.3115046,1.0272013,1.6026373,1.308112e+07,0.035192456,4.123288e+06
5721,Oklahoma,2025-01-13,553178.0,1.08994e+06,2.068647e+06,1.8442767,1.1341982,1.3696142,1113.0785,5245.3145,20933.482,145428.44,279809.06,774866.25,3.8037827,3.8952992,2.669683,1.7070158e+07,0.034557696,4.123288e+06
5722,Oklahoma,2025-01-20,196690.0,846994.0,3.229545e+06,-0.27502304,1.0270604,0.22293323,395.77026,4076.1418,32681.082,143821.25,221133.64,677020.3,1.3675992,3.830235,4.7702336,1.3013394e+07,0.034845155,4.123288e+06
5723,Oklahoma,2025-01-27,299658.0,710150.0,2.428664e+06,-0.2888939,0.9049886,1.3930768,602.9576,3417.5828,24576.643,125589.87,226839.11,591767.0,2.3860075,3.1306322,4.1040883,1.4720505e+07,0.034602422,4.123288e+06
5724,Oklahoma,2025-02-03,373181.0,1.141403e+06,1.726581e+06,-1.1558826,0.76976293,1.5727348,750.89703,5492.979,17471.977,91525.28,282764.53,484565.1,4.0773573,4.0365834,3.5631557,1.2529613e+07,0.03473757,4.123288e+06
5725,Oklahoma,2025-02-10,395759.0,594247.0,2.004688e+06,0.55317336,0.6233553,-0.3079762,796.32745,2859.8018,20286.256,83791.805,370130.2,501052.47,4.7231283,1.6055084,4.0009537,1.2259011e+07,0.035489686,4.123288e+06
5726,Oklahoma,2025-02-17,247130.0,465442.0,1.648499e+06,-0.85649985,0.46790063,0.12758644,497.2632,2239.9302,16681.832,116032.125,370130.2,512861.34,2.1298451,1.2575077,3.2143178,7.8954815e+06,0.034787968,4.123288e+06
5727,Oklahoma,2025-02-24,440580.0,322974.0,1.809766e+06,-0.20008244,0.30566585,1.9754323,886.5141,1554.3059,18313.76,132964.17,362557.88,497290.22,3.3135235,0.8908215,3.639255,1.4298878e+07,0.034833256,4.123288e+06
5728,Oklahoma,2025-03-03,246368.0,539537.0,1.607652e+06,-0.9655939,0.13901663,1.6014469,495.72998,2596.511,16268.486,112746.73,335694.78,457892.66,2.1851444,1.607225,3.5109794,1.1506947e+07,0.034950256,4.123288e+06
5729,Oklahoma,2025-03-10,230024.0,614052.0,1.509416e+06,1.0291536,-0.029616855,-0.18814573,462.84335,2955.113,15274.396,78717.2,370130.2,423088.75,2.9221542,1.6590171,3.56761,1.3124271e+07,0.03478519,4.123288e+06
5730,Oklahoma,2025-03-17,302071.0,579692.0,457295.0,0.04448449,-0.19777556,-0.5821405,607.81287,2789.7563,4627.5547,72248.76,370130.2,337603.75,4.1809864,1.5661849,1.3545321,8.915397e+06,0.03538978,4.123288e+06
5731,Oklahoma,2025-03-24,384536.0,1.773916e+06,363966.0,1.5121452,-0.36300734,-0.95167017,773.74506,8536.935,3683.1204,78320.086,370130.2,262639.22,4.909805,4.7926826,1.3858031,1.1888211e+07,0.034532767,4.123288e+06
5732,Oklahoma,2025-03-31,176538.0,1.787598e+06,669434.0,0.052046563,-0.5229028,-1.6006202,355.22137,8602.78,6774.2754,81017.26,370130.2,155403.4,2.1790133,4.8296466,4.3077197,5.634964e+06,0.035440177,4.123288e+06
5733,Oklahoma,2025-04-07,172064.0,876202.0,467566.0,0.52318,-0.6751302,-1.1339382,346.219,4216.7046,4731.491,63686.84,338894.2,93038.75,2.7017162,2.5854733,5.025499,7.599086e+06,0.03531441,4.123288e+06
5734,Oklahoma,2025-04-14,92577.0,886203.0,128794.0,-1.218002,-0.81746984,-1.2074407,186.27904,4264.834,1303.319,61431.207,243180.75,45300.35,1.506997,3.6442158,2.8431227,2.6557845e+06,0.03516698,4.123288e+06
5735,Oklahoma,2025-04-21,117598.0,1.791048e+06,73022.0,0.6787725,-0.947846,0.49410817,236.6251,8619.383,738.9394,68230.875,370130.2,23719.314,1.7235343,4.8389688,3.0785778,1.2039543e+07,0.03532846,4.123288e+06
5736,Oklahoma,2025-04-28,440078.0,1.249272e+06,168553.0,-0.5007321,-1.0643575,0.8894198,885.504,6012.0967,1705.6565,86195.445,274150.06,57211.426,5.1055813,4.556893,2.94614,6.853811e+06,0.03522044,4.123288e+06
5737,Oklahoma,2025-05-05,242360.0,452543.0,246102.0,0.07012851,-1.1653055,0.6992932,487.66525,2177.854,2490.4065,75213.22,273384.97,144409.72,3.2223098,1.6553324,1.7041906,8.541255e+06,0.03480123,4.123288e+06
5738,Oklahoma,2025-05-12,246318.0,731439.0,781554.0,-0.16419888,-1.2492177,1.639423,495.62936,3520.0354,7908.8633,55879.85,370130.2,160162.02,4.4079943,1.9761665,4.8797684,8.037235e+06,0.034834385,4.123288e+06
5739,Oklahoma,2025-05-19,268085.0,1.025459e+06,240934.0,-0.57831305,-1.3148706,1.4433736,539.42786,4935.001,2438.1091,58062.234,231504.52,68734.38,4.6172004,4.429543,3.5052938,8.070002e+06,0.0346144,4.123288e+06
5740,Oklahoma,2025-05-26,123901.0,606192.0,41892.0,2.4095287,-1.3613068,0.96146744,249.30771,2917.2869,423.9222,55195.254,211891.53,8873.435,2.2447772,2.8608592,4.721023,1.4909381e+07,0.035117283,4.123288e+06
5741,Oklahoma,2025-06-02,83395.0,956584.0,17485.0,0.45540145,-1.3878493,-0.14480013,167.80345,4603.5415,176.93785,49152.8,244562.28,8873.435,1.6966507,3.911412,1.970483,8.451741e+06,0.03461654,4.123288e+06
5742,Oklahoma,2025-06-09,84828.0,1.39696e+06,33090.0,-1.451075,-1.3941108,-1.1833683,170.68686,6722.842,334.8512,55491.668,287196.6,18877.37,1.5286701,4.864123,1.7528704,1.1429175e+06,0.035071854,4.123288e+06
5743,Oklahoma,2025-06-16,153396.0,361887.0,64045.0,-0.34139958,-1.3800002,-0.47773635,308.65613,1741.574,648.0974,46125.125,290902.84,37502.746,3.3256402,1.2440131,1.707736,3.9713472e+06,0.03514365,4.123288e+06
5744,Oklahoma,2025-06-23,161455.0,1.227032e+06,105351.0,-0.6998753,-1.3457233,-0.91741645,324.87207,5905.067,1066.0897,40942.344,279886.8,29783.023,3.9434671,4.3840275,3.5372806,4.1004908e+06,0.035200227,4.123288e+06
5745,Oklahoma,2025-06-30,97122.0,290699.0,27948.0,0.0021290292,-1.2917798,-0.416106,195.42427,1398.9832,282.81723,46088.824,239073.81,8873.435,2.107285,1.2159367,3.1496413,5.7434305e+06,0.035492696,4.123288e+06
5746,Oklahoma,2025-07-07,165653.0,1.174683e+06,13283.0,0.18960562,-1.2189561,2.1726372,333.3191,5653.1387,134.41609,44678.516,266773.16,8873.435,3.7076666,4.4033027,1.4969189,1.2427268e+07,0.034977317,4.123288e+06
5747,Oklahoma,2025-07-14,144622.0,1.25355e+06,387769.0,-2.4608536,-1.1283146,1.4604504,291.0015,6032.6846,3923.9924,54297.484,370130.2,80988.086,2.6635213,3.3867822,4.787978,4.6948265e+06,0.034533273,4.123288e+06
5748,Oklahoma,2025-07-21,218783.0,920749.0,290248.0,-0.3253936,-1.0211768,0.4380808,440.22476,4431.086,2937.1377,78494.94,253378.42,80901.3,2.7872303,3.6338892,3.5876856,6.477628e+06,0.03545423,4.123288e+06
5749,Oklahoma,2025-07-28,279569.0,280309.0,354428.0,-1.3202149,-0.899105,1.0677441,562.53546,1348.9814,3586.6016,77949.555,257043.16,86610.74,3.5865364,1.0905129,4.0921903,5.27417e+06,0.03548501,4.123288e+06
5750,Oklahoma,2025-08-04,130464.0,1.145185e+06,150777.0,-0.5324085,-0.7638793,0.10247067,262.51346,5511.18,1525.7739,77250.66,307999.7,117673.62,1.6888338,3.7181356,1.2813188,6.818275e+06,0.03544099,4.123288e+06
5751,Oklahoma,2025-08-11,315509.0,1.074947e+06,603207.0,0.7338016,-0.61747175,-1.119735,634.8522,5173.161,6104.0977,88741.42,238262.2,158627.5,3.5553722,4.5116153,3.8026662,6.8805625e+06,0.03495049,4.123288e+06
5752,Oklahoma,2025-08-18,267658.0,855231.0,295375.0,-0.7176065,-0.46201706,-2.4828725,538.56866,4115.782,2989.02,89847.516,262134.16,243435.94,2.979027,3.2625713,1.2133563,1.0502654e+06,0.035325773,4.123288e+06
5753,Oklahoma,2025-08-25,130584.0,1.389102e+06,783807.0,0.530276,-0.29978225,-0.20499672,262.7549,6685.0254,7931.6626,84772.72,316340.84,277342.4,1.5404044,4.3911557,2.826135,8.852117e+06,0.03520039,4.123288e+06
5754,Oklahoma,2025-09-01,103986.0,536317.0,826401.0,-0.2616485,-0.13313305,0.2259349,209.23569,2581.0146,8362.688,70544.37,326474.75,344402.38,1.4740486,1.6427531,2.3995216,8.928824e+06,0.034699183,4.123288e+06
5755,Oklahoma,2025-09-08,288377.0,701839.0,1.047452e+06,-0.038778175,0.035500437,1.6568949,580.2585,3377.5862,10599.594,104153.49,325735.16,305620.62,2.7687676,2.1546295,3.427294,1.2206775e+07,0.03505791,4.123288e+06
5756,Oklahoma,2025-09-15,313685.0,1.12858e+06,278135.0,1.0159376,0.20365916,-0.40345106,631.18207,5431.2686,2814.5615,94038.664,276444.12,245199.05,3.335702,4.082489,1.1343224,1.1505308e+07,0.035111893,4.123288e+06
5757,Oklahoma,2025-09-22,297292.0,1.218205e+06,502369.0,-0.6933782,0.36889094,-0.14437525,598.19684,5862.587,5083.6763,72921.77,275882.06,186129.19,4.0768657,4.415672,2.6990356,7.96121e+06,0.03473357,4.123288e+06
5758,Oklahoma,2025-09-29,125414.0,607950.0,709916.0,0.902173,0.52878636,0.23524237,252.35208,2925.7473,7183.9297,83278.15,370130.2,153151.31,1.5059594,1.6425295,4.6353865,1.4274506e+07,0.035191283,4.123288e+06
5759,Oklahoma,2025-10-06,380464.0,1.031175e+06,478885.0,-0.74236965,0.6810138,0.2658626,765.5516,4962.509,4846.0327,120499.05,370130.2,107831.94,3.1573985,2.7859795,4.4410343,9.871901e+06,0.03522974,4.123288e+06
5760,Oklahoma,2025-10-13,387237.0,676069.0,200629.0,0.4234961,0.82335347,0.5165025,779.1799,3253.5686,2030.2466,135830.1,370130.2,48009.527,2.8508956,1.826572,4.1789412,1.4369679e+07,0.035406917,4.123288e+06
5761,Oklahoma,2025-10-20,173824.0,1.41409e+06,377689.0,0.8856226,0.95372957,-0.08886177,349.76038,6805.28,3821.989,104862.33,370130.2,101746.125,1.6576395,3.820522,3.7120702,1.3808739e+07,0.035082486,4.123288e+06
5762,Oklahoma,2025-10-27,567941.0,431845.0,523884.0,-0.20536833,1.0702412,0.42936033,1142.7839,2078.2454,5301.396,128042.53,370130.2,126549.78,4.4355636,1.1667368,4.1397457,1.2696324e+07,0.035113394,4.123288e+06
5763,Oklahoma,2025-11-03,499215.0,1.20348e+06,529183.0,1.4632767,1.1711891,-0.8145088,1004.4967,5791.7236,5355.0186,131247.27,357972.0,161737.58,3.8036253,3.361938,3.2718613,1.6394733e+07,0.0349937,4.123288e+06
5764,Oklahoma,2025-11-10,349132.0,725191.0,561541.0,0.38598204,1.2551013,-0.8738404,702.50684,3489.9673,5682.4624,113226.445,370130.2,168098.72,3.0834856,1.9592863,3.3405416,1.1806115e+07,0.03507041,4.123288e+06
5765,Oklahoma,2025-11-17,164109.0,865803.0,697453.0,1.2577003,1.3207543,-0.36611173,330.2123,4166.6597,7057.811,117918.48,370130.2,174939.78,1.391716,2.3391852,3.9868152,1.4954889e+07,0.035069026,4.123288e+06
5766,Oklahoma,2025-11-24,482230.0,718690.0,519196.0,2.332576,1.3671904,-0.77821404,970.32025,3458.6812,5253.956,108697.08,274917.38,166400.42,4.4364576,2.6142051,3.1201622,1.719936e+07,0.035093393,4.123288e+06
5767,Oklahoma,2025-12-01,253631.0,815485.0,233661.0,-0.62748,1.3937329,-0.10668959,510.3442,3924.5054,2364.511,131743.05,314806.84,138124.77,1.9251933,2.5904307,1.6916668,1.0465575e+07,0.035301335,4.123288e+06
5768,Oklahoma,2025-12-08,320071.0,723081.0,583414.0,0.10995828,1.3999945,-0.1810309,644.0316,3479.8127,5903.804,125627.555,370130.2,171832.28,2.5477784,1.9535844,3.3952515,1.2738067e+07,0.03479267,4.123288e+06
5769,Oklahoma,2025-12-15,345527.0,1.200773e+06,1.049501e+06,0.18635863,1.3858838,-0.24342765,695.253,5778.696,10620.328,92035.484,316431.03,376316.12,3.754276,3.794739,2.7888823,1.2756322e+07,0.034797758,4.123288e+06
5770,Oklahoma,2025-12-22,422862.0,582118.0,587750.0,0.17949134,1.3516068,-0.2185998,850.8628,2801.4312,5947.682,94869.56,293497.1,526260.7,4.457301,1.9833845,1.1168426,1.319196e+07,0.035041407,4.123288e+06
5771,Oklahoma,2025-12-29,342894.0,1.233558e+06,843936.0,1.3552912,1.2976633,0.2749501,689.955,5936.473,8540.132,101802.76,351852.44,519411.3,3.3682196,3.505896,1.6247929,1.6570873e+07,0.034695916,4.123288e+06
5772,Oregon,2023-01-09,563735.0,2.080521e+06,3.993191e+06,-0.8059401,0.73778486,0.03950299,1134.3208,10012.466,40408.727,209040.9,421794.62,1.007636e+06,2.69677,4.9325447,3.9629297,7.960322e+06,0.03476877,4.273586e+06
5773,Oregon,2023-01-16,428033.0,1.194109e+06,4.324164e+06,1.1657045,0.5934243,-0.34726083,861.26764,5746.6255,43757.98,211191.77,400813.75,1.0926644e+06,2.0267491,2.9792109,3.9574497,1.3858685e+07,0.035095017,4.273586e+06
5774,Oregon,2023-01-23,224395.0,734295.0,2.383833e+06,-0.9686554,0.4404532,0.3173923,451.51694,3533.78,24122.979,147990.23,471144.4,863194.0,1.5162817,1.558535,2.7616425,1.1499246e+07,0.034681562,4.273586e+06
5775,Oregon,2023-01-30,145523.0,2.086454e+06,2.791022e+06,-2.5824988,0.28110215,0.15245834,292.81448,10041.018,28243.49,108211.68,540911.94,573802.2,1.344801,3.8572886,4.864084,7.2781995e+06,0.035062738,4.273586e+06
5776,Oregon,2023-02-06,549739.0,2.320715e+06,1.297022e+06,1.2539991,0.11769491,1.2505254,1106.1586,11168.394,13125.094,135977.25,470460.9,331267.94,4.0428734,4.9328547,3.9153266,1.641651e+07,0.03479532,4.273586e+06
5777,Oregon,2023-02-13,587675.0,1.61391e+06,372653.0,-1.3908373,-0.047385685,1.2272072,1182.4916,7766.9097,3771.0276,179163.08,338580.03,202634.12,3.2801101,4.7667003,1.839042,1.0310699e+07,0.035026975,4.273586e+06
5778,Oregon,2023-02-20,757497.0,634309.0,262618.0,0.4576838,-0.21173239,-0.39664423,1524.1993,3052.5994,2657.5386,290856.3,259945.88,115107.96,2.6043699,2.4401562,2.281491,1.2137052e+07,0.035377923,4.273586e+06
5779,Oregon,2023-02-27,708853.0,992337.0,180056.0,-1.6925762,-0.37294865,-0.62292784,1426.3202,4775.602,1822.0602,172799.7,278302.8,36655.984,4.1021633,3.5656738,4.912043,6.3223135e+06,0.034699477,4.273586e+06
5780,Oregon,2023-03-06,670900.0,1.745973e+06,140579.0,0.22883968,-0.5286836,0.9737929,1349.9531,8402.46,1422.5763,161602.48,430154.94,28771.209,4.151548,4.0589404,4.886086,1.1292101e+07,0.035270516,4.273586e+06
5781,Oregon,2023-03-13,159921.0,494884.0,249882.0,-1.0368662,-0.67666626,-0.79481936,321.78543,2381.6191,2528.6577,130931.586,433938.38,117461.875,1.221409,1.1404467,2.127344,6.7462995e+06,0.03464196,4.273586e+06
5782,Oregon,2023-03-20,367299.0,357616.0,363421.0,0.25527063,-0.8147387,0.094981536,739.0616,1721.0199,3677.6052,78297.805,318528.3,117861.78,4.691051,1.1227119,3.0834517,9.749594e+06,0.03545662,4.273586e+06
5783,Oregon,2023-03-27,190189.0,1.336387e+06,135125.0,-0.13790563,-0.94088745,-1.910872,382.68924,6431.3354,1367.385,93165.77,317438.12,60071.918,2.0414004,4.2099123,2.2493792,6.6174175e+06,0.035168722,4.273586e+06
5784,Oregon,2023-04-03,166121.0,1.836834e+06,110751.0,1.441244,-1.0532732,0.7161533,334.26077,8839.727,1120.7345,140913.48,419308.1,30494.15,1.1788882,4.3806305,3.631886,1.3838369e+07,0.03490735,4.273586e+06
5785,Oregon,2023-04-10,701871.0,370775.0,68315.0,-1.1090015,-1.1502568,-1.4179325,1412.2715,1784.3473,691.3073,148630.67,323059.3,30923.826,4.722247,1.1476982,2.2091389,1.3754659e+06,0.034958508,4.273586e+06
5786,Oregon,2023-04-17,816351.0,1.476215e+06,74768.0,1.250872,-1.2304243,-0.13434786,1642.6227,7104.255,756.60785,257978.0,311751.22,20720.852,3.1644223,4.735235,3.608334,9.647542e+06,0.035432115,4.273586e+06
5787,Oregon,2023-04-24,108391.0,1.811695e+06,34372.0,0.0700232,-1.2926064,0.099789105,218.09921,8718.746,347.82428,83662.47,366687.6,25864.787,1.2955742,4.9407053,1.328917,6.8452485e+06,0.035101257,4.273586e+06
5788,Oregon,2023-05-01,219064.0,1.339513e+06,244626.0,1.0329529,-1.3358965,0.5310437,440.79016,6446.3794,2475.4702,176686.52,302350.62,68623.16,1.239848,4.4303303,3.5647736,8.688228e+06,0.03483105,4.273586e+06
5789,Oregon,2023-05-08,224854.0,442594.0,56440.0,-0.063441515,-1.3596634,-1.4084835,452.44052,2129.9749,571.1394,135495.39,243515.98,24903.031,1.6594927,1.8175155,2.266396,3.587448e+06,0.034876887,4.273586e+06
5790,Oregon,2023-05-15,644320.0,399497.0,44236.0,0.6055163,-1.3635606,0.4546476,1296.47,1922.5713,447.64212,132236.19,230970.52,16614.633,4.872495,1.7296448,2.6624627,8.646296e+06,0.035129875,4.273586e+06
5791,Oregon,2023-05-22,237385.0,658204.0,79219.0,-0.68105805,-1.3475308,-0.34443122,477.65482,3167.5935,801.64935,112948.73,239130.64,16614.633,2.101708,2.7524858,4.7680364,6.114419e+06,0.035300866,4.273586e+06
5792,Oregon,2023-05-29,296439.0,368499.0,312085.0,-1.3802602,-1.3118082,-0.16260898,596.4804,1773.394,3158.1152,75128.02,286170.28,148536.38,3.9457808,1.2876922,2.1010678,4.0872995e+06,0.035335395,4.273586e+06
5793,Oregon,2023-06-05,243017.0,708337.0,307871.0,0.99099356,-1.2569137,-0.26205808,488.98724,3408.8577,3115.4722,59462.59,338439.5,120250.266,4.0868907,2.0929503,2.5602524,1.0241455e+07,0.03539812,4.273586e+06
5794,Oregon,2023-06-12,498838.0,501168.0,81461.0,-2.0483534,-1.1836475,-0.5349562,1003.7381,2411.861,824.33704,128953.74,362900.06,27779.25,3.8683467,1.3810081,2.9324276,1.9802896e+06,0.035488334,4.273586e+06
5795,Oregon,2023-06-19,379053.0,1.313358e+06,176312.0,0.15555258,-1.0930783,-1.1694281,762.71246,6320.509,1784.173,127487.03,386164.62,51315.285,2.973267,3.401032,3.4358573,2.9085278e+06,0.034848746,4.273586e+06
5796,Oregon,2023-06-26,215319.0,1.799318e+06,44693.0,1.20343,-0.98652655,-0.3746598,433.25467,8659.182,452.2667,72390.12,395093.1,16614.633,2.9744225,4.554163,2.6899903,5.0175675e+06,0.034673903,4.273586e+06
5797,Oregon,2023-07-03,357392.0,1.552092e+06,190973.0,1.7880894,-0.86554617,1.3307604,719.1272,7469.4116,1932.5336,86144.5,351003.0,45339.887,4.148748,4.4218764,4.212037,1.3114842e+07,0.035392944,4.273586e+06
5798,Oregon,2023-07-10,275567.0,1.178497e+06,552830.0,-0.6139902,-0.7319013,0.2017362,554.4828,5671.493,5594.312,93255.09,320724.62,158788.48,2.954979,3.6744826,3.4815497,6.7087525e+06,0.034587186,4.273586e+06
5799,Oregon,2023-07-17,166249.0,819044.0,659006.0,-1.1989095,-0.5875407,-0.73772144,334.51834,3941.6328,6668.7505,110348.04,222967.02,165227.17,1.5065917,3.673386,3.988487,6.855351e+06,0.034828022,4.273586e+06
5800,Oregon,2023-07-24,558767.0,1.266562e+06,463202.0,0.020205844,-0.4345696,-0.35438228,1124.3243,6095.3047,4687.33,135021.6,323551.8,132806.4,4.13835,3.9145586,3.4877994,1.0529448e+07,0.03482649,4.273586e+06
5801,Oregon,2023-07-31,516876.0,1.119658e+06,421170.0,1.1779699,-0.27521855,0.34891653,1040.0333,5388.3315,4261.991,178692.94,404763.84,164392.33,2.8925376,2.7661994,2.5619814,1.1107621e+07,0.034692645,4.273586e+06
5802,Oregon,2023-08-07,367983.0,761241.0,740059.0,1.0115825,-0.111811325,0.5713253,740.43787,3663.457,7488.9585,201236.2,398223.8,262292.1,1.8286108,1.9115906,2.8215067,1.0140921e+07,0.034919553,4.273586e+06
5803,Oregon,2023-08-14,310576.0,1.328497e+06,1.800103e+06,-0.071172275,0.053269267,1.37929,624.9263,6393.365,18215.977,174495.27,410912.03,378721.62,1.7798533,3.2330446,4.7531033,1.1928095e+07,0.034555946,4.273586e+06
5804,Oregon,2023-08-21,685931.0,1.794138e+06,3.206947e+06,-0.5083566,0.21761599,0.013838064,1380.1978,8634.253,32452.404,143790.6,554869.75,720278.0,4.770344,3.2334404,4.4523735,1.1930084e+07,0.03536352,4.273586e+06
5805,Oregon,2023-08-28,773008.0,2.379338e+06,2.922364e+06,-0.41867757,0.37883225,-0.28629708,1555.4099,11450.516,29572.592,157238.56,495819.16,1.0019405e+06,4.9161487,4.798801,2.916704,1.1931164e+07,0.035169177,4.273586e+06
5806,Oregon,2023-09-04,615684.0,1.279973e+06,3.020508e+06,-1.8140755,0.5345672,-1.4764441,1238.85,6159.8447,30565.752,132602.03,554869.75,1.3689692e+06,4.643096,2.3067987,2.2064104,4.316017e+06,0.03487169,4.273586e+06
5807,Oregon,2023-09-11,490051.0,1.857072e+06,6.840087e+06,0.37005925,0.6825499,-0.83704704,986.0573,8937.122,69217.63,148927.69,554869.75,1.3877531e+06,3.2905273,3.3468611,4.928893,9.847707e+06,0.03506372,4.273586e+06
5808,Oregon,2023-09-18,1.239581e+06,651995.0,5.807649e+06,-1.1152569,0.8206223,0.7263801,2494.226,3137.713,58769.97,288141.53,525155.94,1.4507115e+06,4.3019876,1.2415266,4.0033107,1.3141341e+07,0.035436045,4.273586e+06
5809,Oregon,2023-09-25,213073.0,1.25231e+06,2.292666e+06,-0.57374656,0.9467711,1.7313728,428.73535,6026.717,23200.422,174674.97,377838.0,1.4980624e+06,1.2198259,3.314409,1.5304205,1.6189053e+07,0.03471828,4.273586e+06
5810,Oregon,2023-10-02,271258.0,257472.0,3.819634e+06,-0.53758395,1.0591568,1.4643205,545.81244,1239.0789,38652.434,187526.64,307093.9,1.5474614e+06,1.4465024,0.8384152,2.4683228,1.8278424e+07,0.03514767,4.273586e+06
5811,Oregon,2023-10-09,447209.0,1.691023e+06,6.695443e+06,0.8147583,1.1561403,-1.3989944,899.85266,8138.0146,67753.92,191392.48,387103.1,1.550128e+06,2.3366048,4.368405,4.319284,1.1511059e+07,0.034767978,4.273586e+06
5812,Oregon,2023-10-16,461924.0,605900.0,4.242444e+06,0.3982436,1.2363079,-1.0157744,929.4615,2915.8816,42931.02,196973.78,531357.44,1.5783901e+06,2.3451018,1.1402863,2.6878302,1.2127351e+07,0.034740888,4.273586e+06
5813,Oregon,2023-10-23,305921.0,2.630854e+06,4.595374e+06,0.62485754,1.2984899,0.94545346,615.5597,12660.932,46502.465,167303.03,554869.75,1.5783901e+06,1.8285422,4.7413907,2.911431,1.6677989e+07,0.034860134,4.273586e+06
5814,Oregon,2023-10-30,517584.0,1.046546e+06,2.177661e+06,0.9202712,1.3417801,1.1825533,1041.4579,5036.4814,22036.64,146029.22,554869.75,1.5783901e+06,3.5443847,1.8861108,1.3796724,2.0029768e+07,0.03535473,4.273586e+06
5815,Oregon,2023-11-06,212480.0,1.795075e+06,4.501552e+06,0.07622653,1.365547,1.7230802,427.54214,8638.762,45553.04,173474.88,554869.75,1.5783901e+06,1.2248479,3.235128,2.8519897,1.7119862e+07,0.03481708,4.273586e+06
