geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo7,9/27/21,760426,1346159,286212,193127,3.1292617,-2.7202783,8454.429,15391.439,3418.0107,2271.2908,8760435,0.03531329,478603.25,159041,1.2143221
Geo7,10/4/21,885650,657847,380190,608071,2.1457512,1.6018329,9846.671,7521.557,4540.318,7151.284,11227959,0.03537049,478603.25,344080,1.7672373
Geo7,10/11/21,1520286,705777,97538,823752,1.4930358,-5.7637405,16902.564,8069.57,1164.8217,9687.824,7871050,0.03465973,478603.25,393240,2.0947819
Geo7,10/18/21,1215295,380094,165192,365368,0.27984464,1.0087384,13511.67,4345.8413,1972.7615,4296.9497,11034967,0.035249952,478603.25,255998,1.4272299
Geo7,10/25/21,1021821,1180470,453929,262624,-0.95665133,0.880762,11360.622,13497.018,5420.9263,3088.6177,13086346,0.035171233,478603.25,202423,1.297402
Geo7,11/1/21,1051948,742699,509452,848378,5.3520164,5.494935,11695.575,8491.721,6083.995,9977.44,14959770,0.03508154,478603.25,397294,2.135391
Geo7,11/8/21,803258,966208,816766,1014954,-2.9419322,-0.31305078,8930.636,11047.232,9754.011,11936.476,10644265,0.03451952,478603.25,420963,2.411029
Geo7,11/15/21,822532,349776,84579,0,1.8555775,0.28331214,9144.924,3999.1978,1010.0622,0,10520521,0.0348643,478603.25,0,0
Geo7,11/22/21,1218981,462875,170670,128367,-0.26643175,-3.419374,13552.65,5292.326,2038.181,1509.6738,8145312.5,0.03498291,478603.25,112662,1.1393993
Geo7,11/29/21,879553,1011737,193539,650371,-5.4450803,4.099995,9778.885,11567.793,2311.288,7648.758,10025231,0.034631833,478603.25,355311,1.8304274
Geo7,12/6/21,1622450,817429,755288,444480,-2.753223,1.5097952,18038.426,9346.153,9019.826,5227.355,10522158,0.034974273,478603.25,289422,1.5357505
Geo7,12/13/21,720516,746354,342058,104563,-2.613302,-3.1563382,8010.7085,8533.511,4084.9365,1229.7244,6351857,0.03506997,478603.25,94287,1.1089864
Geo7,12/20/21,1040886,759013,971116,474103,3.5253203,4.9468217,11572.588,8678.249,11597.294,5575.7393,14878815,0.03516929,478603.25,300648,1.5769372
Geo7,12/27/21,1436107,1186877,518889,177063,1.1312088,2.3462374,15966.661,13570.273,6196.694,2082.3684,11058692,0.034554902,478603.25,148055,1.1959271
Geo7,1/3/22,622601,736864,370024,558472,-4.6862235,-1.2359535,6922.088,8425.006,4418.913,6567.9697,9095694,0.035227112,478603.25,329781,1.6934632
Geo7,1/10/22,1957899,979716,568219,53209,3.7887359,-2.3866298,21767.953,11201.678,6785.804,625.77014,11783053,0.034661964,478603.25,50192,1.0601091
Geo7,1/17/22,1206360,353892,421338,270657,1.8498013,2.2593021,13412.33,4046.2583,5031.717,3183.0908,13531963,0.035395037,478603.25,207294,1.3056673
Geo7,1/24/22,1293950,1183334,747296,64601,1.9580388,-4.0028996,14386.157,13529.764,8924.384,759.747,7786886,0.03498884,478603.25,60677,1.0646703
Geo7,1/31/22,1101148,362693,667962,445336,-0.3867305,1.852346,12242.581,4146.8853,7976.9585,5237.422,12088106,0.034533154,478603.25,289670,1.5373908
Geo7,2/7/22,1231184,337303,212259,601297,-4.3238745,-1.3261936,13688.323,3856.5864,2534.8467,7071.618,8262232,0.03526982,478603.25,342074,1.7577981
Geo7,2/14/22,778054,681177,845728,676879,-0.17823741,4.4475207,8650.417,7788.303,10099.882,7960.5083,13077044,0.034726586,478603.25,362057,1.8695371
Geo7,2/21/22,1473307,665329,110984,369307,1.4212958,-0.99370635,16380.251,7607.1035,1325.3969,4343.2744,7923989,0.035486687,478603.25,256868,1.4377307
Geo7,2/28/22,979549,38414,484076,706580,-5.005962,-7.299428,10890.642,439.21017,5780.9487,8309.81,3651674.2,0.03540279,478603.25,369362,1.9129742
Geo7,3/7/22,1022595,0,392786,687589,2.7236302,2.138488,11369.228,0,4690.742,8086.4644,12476377,0.03451884,478603.25,365012,1.8837435
Geo7,3/14/22,1336560,469367,435524,470210,5.730734,0.31423908,14859.8955,5366.553,5201.1294,5529.955,12072651,0.0352061,478603.25,299349,1.5707753
Geo7,3/21/22,786136,958367,881186,629165,2.9393516,-0.47249216,8740.272,10957.582,10523.329,7399.3623,10907891,0.034757625,478603.25,349641,1.79946
Geo7,3/28/22,1257578,281374,235371,507888,-0.49214226,-2.1103644,13981.772,3217.117,2810.8555,5973.0713,6795038.5,0.034567755,478603.25,312554,1.6249608
Geo7,4/4/22,1386864,897529,957640,454010,3.0804656,-2.4697862,15419.177,10261.984,11436.361,5339.433,9452029,0.03468774,478603.25,293696,1.5458502
Geo7,4/11/22,468745,373747,643064,729388,0.31066877,1.6155696,5211.5146,4273.2725,7679.6206,8578.046,12586278,0.034734335,478603.25,374225,1.9490627
Geo7,4/18/22,1138104,217048,596594,725212,0.65909976,1.2623363,12653.459,2481.6394,7124.665,8528.934,11269238,0.034597717,478603.25,373538,1.9414678
Geo7,4/25/22,934705,924394,1194806,937560,0.42657614,-0.8667898,10392.065,10569.148,14268.652,11026.275,10812476,0.035343356,478603.25,411081,2.2807183
Geo7,5/2/22,515570,631987,659046,987117,5.384507,3.7803307,5732.1157,7225.8843,7870.4814,11609.096,14383362,0.035042558,478603.25,417611,2.3637238
Geo7,5/9/22,599164,793519,731701,499107,1.8497446,-1.2037423,6661.515,9072.776,8738.145,5869.8013,9222148,0.03474044,478603.25,309765,1.611244
Geo7,5/16/22,1303762,544230,594712,691636,0.87244296,-1.0134184,14495.247,6222.5063,7102.19,8134.0596,11216375,0.035418827,478603.25,365778,1.8908628
Geo7,5/23/22,899360,535849,693147,308599,0.3566946,-4.2528596,9999.099,6126.681,8277.724,3629.3118,8787016,0.034630783,478603.25,227496,1.356503
Geo7,5/30/22,1518292,823136,218016,742868,-2.2852626,-2.622929,16880.395,9411.405,2603.5981,8736.579,7294059,0.035261326,478603.25,377263,1.9690984
Geo7,6/6/22,1070136,813485,359346,0,2.5883887,0.048737917,11897.789,9301.06,4291.394,0,9727889,0.034826696,478603.25,0,0
Geo7,6/13/22,838867,1225771,249691,509401,-1.3811463,-6.139728,9326.537,14014.972,2981.8684,5990.865,5156112,0.034717694,478603.25,313834,1.6231543
Geo7,6/20/22,951408,365082,438351,260286,-4.005064,-0.8970014,10577.77,4174.2,5234.89,3061.1213,7730020,0.035060942,478603.25,200816,1.2961417
Geo7,6/27/22,958349,99789,0,54822,3.152677,2.2884302,10654.939,1140.9471,0,644.74,9245466,0.035142504,478603.25,51679,1.0608177
Geo7,7/4/22,1357386,775667,541178,807637,0.113475695,-2.5182114,15091.439,8868.664,6462.874,9498.302,8569777,0.034811184,478603.25,390036,2.070673
Geo7,7/11/22,1164330,704197,307528,763363,-2.0087805,-2.2381,12945.04,8051.5044,3672.5713,8977.612,7461259,0.03499608,478603.25,381015,2.0034986
Geo7,7/18/22,1538275,852573,806168,391041,3.1681342,-0.7842214,17102.566,9747.976,9627.447,4598.88,11825611,0.035210077,478603.25,267083,1.4641179
Geo7,7/25/22,1325123,428634,462115,680722,-4.8096604,0.8773003,14732.739,4900.828,5518.6855,8005.704,7611179,0.034554828,478603.25,362946,1.8755462
Geo7,8/1/22,1255641,120402,0,352721,-1.0371941,-5.835124,13960.237,1376.6279,0,4148.2134,4290307,0.03542974,478603.25,249577,1.4132752
Geo7,8/8/22,1250219,1396092,502574,459292,0.68548864,2.3695226,13899.955,15962.353,6001.8564,5401.5527,12537081,0.03531063,478603.25,294693,1.5585439
Geo7,8/15/22,690689,956791,617005,155377,-1.1350217,1.0108857,7679.0913,10939.5625,7368.418,1827.3279,10931224,0.0351632,478603.25,132686,1.1710128
Geo7,8/22/22,1294344,668297,1477069,596930,4.828764,-0.59287,14390.537,7641.0386,17639.504,7020.2593,12664353,0.03463368,478603.25,341403,1.7484615
Geo7,8/29/22,977188,1179270,377555,724436,-1.7896497,-0.17683491,10864.392,13483.298,4508.85,8519.808,9001552,0.03475715,478603.25,373314,1.940554
Geo7,9/5/22,1193895,577852,555338,191438,0.8698759,-3.1121843,13273.744,6606.927,6631.976,2251.4272,7580977,0.034953814,478603.25,157923,1.2122236
Geo7,9/12/22,1147846,991186,443392,676948,1.9556977,-0.7530461,12761.7705,11332.821,5295.091,7961.32,9974653,0.03542851,478603.25,362497,1.8674582
Geo7,9/19/22,1177964,528786,588354,501846,-1.6273866,-7.1157312,13096.623,6045.926,7026.261,5902.0137,7220287.5,0.03507046,478603.25,310839,1.6144885
Geo7,9/26/22,557767,942137,518139,87280,2.8797808,-0.35218373,6201.2627,10772.015,6187.7373,1026.4658,11758761,0.03526796,478603.25,80121,1.0893524
Geo7,10/3/22,1418700,936776,895839,662807,-5.4378,3.4151897,15773.13,10710.719,10698.319,7795.0127,10413683,0.03454261,478603.25,359301,1.8447124
Geo7,10/10/22,937931,469798,0,142840,-2.363326,2.2339835,10427.932,5371.481,0,1679.8851,8152161,0.035195597,478603.25,123397,1.1575646
Geo7,10/17/22,1224890,1222019,653721,416001,3.9668806,-0.9579909,13618.347,13972.072,7806.889,4892.4243,10187812,0.035186157,478603.25,278156,1.4955672
Geo7,10/24/22,1487339,334396,984861,407807,-1.8690455,4.5271726,16536.26,3823.349,11761.44,4796.058,11928297,0.03452675,478603.25,274372,1.4863287
Geo7,10/31/22,1139164,1489707,712565,338247,5.3255506,-4.64908,12665.244,17032.709,8509.618,3977.9902,8838754,0.034935582,478603.25,242774,1.3932588
Geo7,11/7/22,1178234,549689,556142,783095,2.279426,0.2087287,13099.625,6284.9224,6641.5776,9209.673,13255134,0.035032503,478603.25,384801,2.035065
Geo7,11/14/22,1219399,929270,0,742364,2.594794,1.4186146,13557.298,10624.898,0,8730.651,11556863,0.03504631,478603.25,376629,1.9710749
Geo7,11/21/22,1341834,899240,426308,929878,-2.8584924,-3.8008597,14918.532,10281.548,5091.07,10935.93,8179127,0.03476512,478603.25,410350,2.2660606
Geo7,11/28/22,746103,995447,338315,0,0.011871003,0.91084945,8295.186,11381.54,4040.2368,0,9459566,0.035448458,478603.25,0,0
Geo7,12/5/22,1250248,1130084,909865,933657,-0.18607865,4.9392214,13900.277,12920.925,10865.82,10980.373,13953497,0.034724973,478603.25,410881,2.2723296
Geo7,12/12/22,544023,1188984,576096,303265,-3.5577235,2.1333008,6048.4565,13594.363,6879.873,3566.5806,11078238,0.035361037,478603.25,225247,1.3463664
Geo7,12/19/22,1625499,1231194,616195,397412,-6.650112,-1.3195688,18072.324,14076.976,7358.7446,4673.8066,8131787,0.03519237,478603.25,270070,1.4715148
Geo7,12/26/22,338713,575507,0,758846,0.43572414,-3.821909,3765.8167,6580.1147,0,8924.49,6978088.5,0.034570318,478603.25,380682,1.9933856
Geo7,1/2/23,1327679,435002,1026001,695583,-0.64589316,2.3161716,14761.156,4973.637,12252.744,8180.4785,11901675,0.035493147,478603.25,367006,1.8952905
Geo7,1/9/23,895499,443579,382650,827957,-0.9962262,1.2734672,9956.173,5071.7036,4569.696,9737.277,10571759,0.034749478,478603.25,393731,2.1028495
Geo7,1/16/23,1055532,273639,626847,322364,1.2078465,1.9181819,11735.422,3128.678,7485.9536,3791.1965,12315030,0.035295185,478603.25,234362,1.375496
Geo7,1/23/23,965172,673802,824264,0,5.596727,0.98304695,10730.798,7703.9805,9843.554,0,12084342,0.034581598,478603.25,0,0
Geo7,1/30/23,738057,943715,432995,674411,-1.2916951,1.6657045,8205.7295,10790.057,5170.9277,7931.483,11055134,0.035100676,478603.25,361627,1.8649354
Geo7,2/6/23,1010933,841104,1123131,978790,2.4442205,-4.334375,11239.569,9616.844,13412.693,11511.165,9071559,0.03519623,478603.25,416849,2.3480685
Geo7,2/13/23,1068639,1521219,330812,217265,1.6009493,2.029123,11881.1455,17393.004,3950.6343,2555.1685,11434076,0.03515444,478603.25,174210,1.2471442
Geo7,2/20/23,1176217,794905,974091,471885,-3.9426894,0.9221469,13077.199,9088.623,11632.822,5549.6543,10007605,0.034606706,478603.25,300262,1.5715774
Geo7,2/27/23,1140358,505451,490729,63396,-2.7631412,9.716289,12678.519,5779.123,5860.4004,745.57544,14562027,0.03510948,478603.25,59491,1.0656402
Geo7,3/6/23,785177,1516703,647914,719092,-6.866073,-1.335635,8729.61,17341.371,7737.5405,8456.959,7612203.5,0.034552127,478603.25,372275,1.9316151
Geo7,3/13/23,1438687,671279,667709,410800,-1.9302094,7.1624928,15995.346,7675.1333,7973.937,4831.2573,12766230,0.03465073,478603.25,275532,1.4909339
Geo7,3/20/23,776134,440618,527697,0,-5.580845,4.374217,8629.07,5037.8486,6301.881,0,8508035,0.03522887,478603.25,0,0
Geo7,3/27/23,814238,741741,341869,688111,3.317021,-1.596793,9052.711,8480.768,4082.6794,8092.6035,9724385,0.03462512,478603.25,365001,1.8852304
Geo7,4/3/23,874145,986028,530325,265680,3.1992896,3.386716,9718.758,11273.847,6333.265,3124.558,13309379,0.035398543,478603.25,203784,1.3037333
Geo7,4/10/23,1083077,1029780,967749,0,-3.1100836,-4.075087,12041.668,11774.089,11557.085,0,7015450.5,0.034801424,478603.25,0,0
Geo7,4/17/23,823567,697915,288892,431753,4.542299,-2.6312535,9156.432,7979.6787,3450.0159,5077.6777,11459754,0.03500665,478603.25,284144,1.5194865
Geo7,4/24/23,660645,867506,878242,206626,-4.6798816,-4.277636,7345.062,9918.714,10488.171,2430.0474,6443760,0.034508593,478603.25,168789,1.2241675
Geo7,5/1/23,1301538,666156,760351,528243,-3.3972402,-0.003328445,14470.5205,7616.559,9080.289,6212.4585,9079108,0.034522317,478603.25,320619,1.6475724
Geo7,5/8/23,894664,1255219,153042,372660,3.189869,-1.9249531,9946.889,14351.668,1827.6633,4382.708,10608823,0.035278652,478603.25,259226,1.4375873
Geo7,5/15/23,1317786,931595,1040049,709194,-2.410648,-1.2868192,14651.166,10651.481,12420.509,8340.552,7237983.5,0.0352278,478603.25,369892,1.9173002
Geo7,5/22/23,643168,436311,1036523,272858,1.7064781,2.1663542,7150.7524,4988.604,12378.4,3208.9758,12655886,0.03538716,478603.25,207446,1.3153206
Geo7,5/29/23,609561,1108106,893201,1078554,-3.264048,-2.281745,6777.109,12669.637,10666.815,12684.45,7435964,0.03481021,478603.25,428222,2.5186796
Geo7,6/5/23,286339,514277,782762,0,-0.96400404,1.8994128,3183.5217,5880.0356,9347.927,0,9911283,0.035026222,478603.25,0,0
Geo7,6/12/23,1186971,233236,343005,264493,6.8625107,-6.748894,13196.763,2666.7263,4096.246,3110.5984,6037714.5,0.03473139,478603.25,203399,1.3003653
Geo7,6/19/23,1290884,0,711812,819636,-2.063282,-5.9733505,14352.069,0,8500.625,9639.417,5646233.5,0.03486443,478603.25,392225,2.0897088
Geo7,6/26/23,1393630,1046421,333005,332497,3.5800672,-0.36229926,15494.401,11964.355,3976.8235,3910.3667,9670149,0.035462633,478603.25,239586,1.3877981
Geo7,7/3/23,616422,908103,728072,164097,-0.6346443,-1.0177928,6853.3896,10382.884,8694.806,1929.8804,8721982,0.035490323,478603.25,138904,1.1813699
Geo7,7/10/23,970021,519995,471757,332146,-5.1385136,1.4242353,10784.709,5945.413,5633.8325,3906.2388,8119351,0.034742,478603.25,239470,1.3870046
Geo7,7/17/23,1384177,420599,207352,365427,-2.145403,-1.6944026,15389.303,4808.9595,2476.246,4297.6436,7972108,0.03510855,478603.25,255625,1.4295433
Geo7,7/24/23,307225,1199060,924134,712985,-1.9759798,-2.4323816,3415.7324,13709.568,11036.225,8385.137,5711392,0.03482965,478603.25,370379,1.9250146
Geo7,7/31/23,761696,1586631,343677,542482,0.15195732,-4.3241982,8468.549,18140.898,4104.271,6379.918,8778571,0.035121392,478603.25,325144,1.6684362
Geo7,8/7/23,771235,964231,733287,0,-3.439172,4.7760773,8574.604,11024.628,8757.085,0,11130016,0.03507277,478603.25,0,0
Geo7,8/14/23,713321,864816,301511,220516,2.140554,-4.125928,7930.7144,9887.957,3600.7148,2593.402,7083328,0.03488956,478603.25,176396,1.2501191
Geo7,8/21/23,1599684,864756,250398,284698,-0.6076553,7.9445095,17785.312,9887.271,2990.3115,3348.2214,13521168,0.03469441,478603.25,215459,1.3213558
Geo7,8/28/23,1103332,1360645,912060,88717,1.631089,0.21101478,12266.863,15557.066,10892.034,1043.3658,10858870,0.03501621,478603.25,80942,1.0960565
Geo7,9/4/23,1026895,354209,978782,938865,-2.0213733,1.9909201,11417.035,4049.8828,11688.844,11041.623,11968336,0.034951054,478603.25,411429,2.2819612
Geo7,9/11/23,1224610,344880,1313322,602710,-4.981666,-2.8092728,13615.233,3943.2188,15683.998,7088.236,6324478.5,0.0352998,478603.25,342700,1.7587103
Geo7,9/18/23,1137329,339652,763351,361277,-3.4718435,-0.3044954,12644.842,3883.444,9116.116,4248.837,9683259,0.034811012,478603.25,253274,1.4264275
Geo7,9/25/23,1022887,641125,782011,820918,2.9327888,1.4318475,11372.475,7330.3647,9338.958,9654.494,13695163,0.035426434,478603.25,391939,2.0945046
Geo7,10/2/23,1355366,812717,331176,636133,-1.891237,-0.6498963,15068.981,9292.278,3954.9812,7481.3105,9035920,0.034644403,478603.25,352192,1.8062109
Geo7,10/9/23,1061846,873186,323382,760790,0.48753145,-0.7625631,11805.621,9983.656,3861.9036,8947.353,11045966,0.035370782,478603.25,380957,1.9970496
Geo7,10/16/23,1595342,1063857,251172,514091,-1.578114,-2.4061441,17737.04,12163.712,2999.5547,6046.0225,9105139,0.03497944,478603.25,315242,1.630782
Geo7,10/23/23,1512855,299671,717596,810657,-6.327168,-1.2993158,16819.947,3426.3174,8569.699,9533.818,6703865,0.035431646,478603.25,390880,2.073928
Geo7,10/30/23,1466400,442525,572562,212554,3.490192,-1.6486657,16303.459,5059.6523,6837.6694,2499.7642,10985828,0.03481357,478603.25,171791,1.2372825
Geo7,11/6/23,1049057,611201,148581,705140,-2.9707007,-0.19022052,11663.433,6988.2256,1774.389,8292.875,8989040,0.03526935,478603.25,368410,1.9140089
Geo7,11/13/23,961396,515489,972250,1110723,-2.463209,3.8946326,10688.816,5893.8936,11610.837,13062.777,12098952,0.035043202,478603.25,431447,2.5744135
Geo7,11/20/23,1014046,423582,505137,717294,-3.4098608,-2.8515656,11274.18,4843.066,6032.4644,8435.813,9560457,0.03499028,478603.25,372217,1.9270855
Geo7,11/27/23,547152,0,554282,868450,-2.8222833,-2.8883839,6083.2446,0,6619.365,10213.499,6919919.5,0.034873042,478603.25,400107,2.1705444
Geo7,12/4/23,991786,1073653,642786,105172,-0.47822577,-6.394107,11026.692,12275.716,7676.301,1236.8866,7047329.5,0.03535223,478603.25,94460,1.1134025
Geo7,12/11/23,1609020,572413,0,615086,6.889221,-2.7573802,17889.111,6544.7393,0,7233.785,11183116,0.035294276,478603.25,346223,1.7765602
Geo7,12/18/23,2013042,1085052,496698,1123024,3.3923085,-1.0244905,22381.033,12406.047,5931.6836,13207.444,13540236,0.035076685,478603.25,432805,2.5947576
Geo7,12/25/23,906926,442654,893734,192539,2.2150989,2.640047,10083.218,5061.1274,10673.181,2264.3755,12055999,0.034689657,478603.25,158815,1.2123477
Geo7,1/1/24,861866,1047964,421688,359583,-1.6277372,1.286732,9582.24,11981.998,5035.8965,4228.9146,10799170,0.03510649,478603.25,252923,1.4217094
Geo7,1/8/24,446924,0,490946,747119,0.3500511,5.603826,4968.908,0,5862.992,8786.573,11379454,0.035095755,478603.25,377522,1.9790078
Geo7,1/15/24,1374556,1354576,844403,990415,0.006751759,-2.1473103,15282.336,15487.676,10084.059,11647.882,8092795.5,0.035422,478603.25,417809,2.370497
Geo8,1/25/21,1507540,456088,417850,0,2.4761655,6.5531454,16760.854,5214.726,4990.0625,0,16423793,0.035175208,515234.28,0,0
Geo8,2/1/21,1057695,643602,341158,457407,-0.119546294,3.2739663,11759.47,7358.6855,4074.1887,5379.3843,11957321,0.035368036,515234.28,303061,1.5092902
Geo8,2/8/21,1342619,1092094,581084,342448,-3.1162667,-1.9743972,14927.26,12486.5625,6939.441,4027.3965,8360376,0.03474791,515234.28,249440,1.3728672
Geo8,2/15/21,628804,524966,155577,0,-7.158885,-0.7552972,6991.053,6002.2495,1857.9369,0,7333518,0.035045598,515234.28,0,0
Geo8,2/22/21,1279351,892858,747978,562487,-3.900733,-5.073763,14223.845,10208.578,8932.528,6615.189,6540618,0.0353267,515234.28,342262,1.6434398
Geo8,3/1/21,615126,610105,501258,424556,-3.6588001,-4.079611,6838.981,6975.6943,5986.14,4993.0366,7499299,0.035419494,515234.28,289145,1.4683152
Geo8,3/8/21,1592128,576643,1371694,277758,-4.836912,2.7140656,17701.305,6593.1035,16381.091,3266.6028,12152970,0.03505019,515234.28,214097,1.2973465
Geo8,3/15/21,300281,220653,616562,483684,1.9108984,5.804362,3338.529,2522.8574,7363.1274,5688.4175,14519459,0.03465508,515234.28,313399,1.5433489
Geo8,3/22/21,1154715,360650,1342199,370827,1.2265987,-0.15549666,12838.14,4123.527,16028.8545,4361.151,11273897,0.035423316,515234.28,264161,1.4037917
Geo8,3/29/21,1118182,670706,916741,1093876,-0.90571886,-5.7409105,12431.966,7668.582,10947.936,12864.646,8636536,0.034692917,515234.28,453580,2.4116495
Geo8,4/5/21,1795523,649582,521637,402507,3.731749,0.43868774,19962.654,7427.0586,6229.511,4733.7266,14186063,0.035250157,515234.28,279130,1.4420055
Geo8,4/12/21,1445146,936339,516752,563749,-2.0871809,-3.611214,16067.156,10705.723,6171.1733,6630.031,8372147.5,0.0351443,515234.28,342359,1.6466603
Geo8,4/19/21,1586076,587929,1140925,351433,0.27327806,1.2253273,17634.02,6722.143,13625.193,4133.0654,11663227,0.034624547,515234.28,253892,1.384183
Geo8,4/26/21,1617189,582808,127305,529744,4.8216634,-3.821651,17979.934,6663.592,1520.306,6230.1113,10678498,0.03497443,515234.28,331000,1.600435
Geo8,5/3/21,1157068,1340094,411323,257866,-5.4652767,3.4396484,12864.301,15322.095,4912.115,3032.661,10377051,0.0354744,515234.28,202139,1.2756865
Geo8,5/10/21,0,839745,0,600061,2.64189,-2.643181,0,9601.306,0,7057.082,8975290,0.035391115,515234.28,354692,1.6917804
Geo8,5/17/21,644477,1224915,324205,588225,0.47376513,-0.14808981,7165.3057,14005.185,3871.732,6917.8833,11188051,0.03465544,515234.28,350340,1.6790118
Geo8,5/24/21,1825914,1147212,942708,810612,5.058757,1.8405299,20300.541,13116.76,11258.039,9533.289,13236133,0.03511127,515234.28,408102,1.9862975
Geo8,5/31/21,701500,1180484,532649,1069972,-5.207896,-4.5432024,7799.2886,13497.178,6361.019,12583.5205,7560433,0.035362963,515234.28,450900,2.3729696
Geo8,6/7/21,720063,867985,385975,831070,2.5514767,-0.63612837,8005.672,9924.19,4609.404,9773.888,12583092,0.03544318,515234.28,412674,2.0138657
Geo8,6/14/21,1304349,794026,1067187,515271,1.3554192,-1.035418,14501.773,9078.573,12744.597,6059.9,11839859,0.035449207,515234.28,325859,1.5812699
Geo8,6/21/21,1180086,287590,830203,400376,-1.0275995,-0.5269047,13120.215,3288.188,9914.479,4708.665,10911003,0.03506921,515234.28,278610,1.4370482
Geo8,6/28/21,1216830,1035769,225394,451843,2.2561283,-4.2672462,13528.735,11842.565,2691.7078,5313.948,8440760,0.034675624,515234.28,300937,1.5014538
Geo8,7/5/21,1111104,982015,673655,1200402,-0.6227236,-0.5846299,12353.272,11227.964,8044.946,14117.457,11128938,0.03522447,515234.28,465032,2.581332
Geo8,7/12/21,456577,452706,713104,745799,3.2422366,-6.583475,5076.2305,5176.0576,8516.055,8771.049,8745027,0.034733426,515234.28,393934,1.893208
Geo8,7/19/21,928883,731827,985238,394768,-4.4849415,2.6956553,10327.336,8367.415,11765.942,4642.7114,9237585,0.03515868,515234.28,276130,1.4296454
Geo8,7/26/21,290039,290516,1190363,559562,-4.4442225,1.8182826,3224.6582,3321.6428,14215.594,6580.789,10631708,0.034598764,515234.28,341473,1.6386713
Geo8,8/2/21,747181,811872,1231161,346134,1.852276,-1.9832945,8307.171,9282.617,14702.8125,4070.746,12288903,0.034779344,515234.28,252377,1.3714958
Geo8,8/9/21,1816179,1034369,953206,0,-6.573106,0.9487226,20192.307,11826.558,11383.409,0,10241095,0.03460432,515234.28,0,0
Geo8,8/16/21,1120938,1167200,917695,738236,0.30268165,4.998814,12462.606,13345.294,10959.328,8682.104,13714764,0.03451038,515234.28,392455,1.8810717
Geo8,8/23/21,1454118,96732,45610,0,4.301113,-4.081915,16166.907,1105.9946,544.6853,0,8211416,0.03533087,515234.28,0,0
Geo8,8/30/21,1365528,483122,369644,694076,1.5272994,1.4597055,15181.963,5523.8223,4414.375,8162.7554,13011607,0.03454927,515234.28,380822,1.8225733
Geo8,9/6/21,1001121,604913,0,277837,-1.0580432,-3.4834592,11130.4795,6916.331,0,3267.532,7745050.5,0.035498176,515234.28,214817,1.293366
Geo8,9/13/21,972673,915689,1257643,374980,-5.951865,1.6592803,10814.194,10469.619,15019.066,4409.9927,10320237,0.034924038,515234.28,266656,1.4062313
Geo8,9/20/21,1034140,1616910,0,346436,-1.0969012,-4.2468815,11497.585,18487.098,0,4074.2979,8531962,0.035294544,515234.28,252811,1.3703359
Geo8,9/27/21,1179121,1361280,239145,754778,-0.48060656,-0.84598243,13109.486,15564.326,2855.9255,8876.647,10127379,0.03530205,515234.28,395890,1.9065347
Geo8,10/4/21,577226,1312339,30500,984902,0.8401284,-6.025214,6417.608,15004.755,364.23813,11583.046,6891993,0.03454441,515234.28,439445,2.2412407
Geo8,10/11/21,1374126,89038,726527,932914,-1.5259005,8.637915,15277.555,1018.0246,8676.355,10971.636,17591006,0.034569927,515234.28,430853,2.1652722
Geo8,10/18/21,904974,684782,962216,355615,-6.9012365,1.1163855,10061.516,7829.521,11491.009,4182.2485,11072615,0.03501837,515234.28,256649,1.3856083
Geo8,10/25/21,1238622,990841,472009,554304,0.5720763,-1.5194879,13771.02,11328.876,5636.842,6518.9517,13986336,0.034982473,515234.28,339494,1.6327357
Geo8,11/1/21,1110617,730503,624046,340741,-3.9967918,0.29697928,12347.857,8352.276,7452.5034,4007.321,9589891,0.035198685,515234.28,249091,1.3679378
Geo8,11/8/21,835739,1111921,1009659,894951,-1.3616326,-0.9831469,9291.76,12713.256,12057.584,10525.167,11287380,0.034716673,515234.28,424515,2.108173
Geo8,11/15/21,573094,743034,400868,0,-3.9151058,-0.62036514,6371.6685,8495.551,4787.2593,0,8459855,0.03494599,515234.28,0,0
Geo8,11/22/21,1004160,740633,364685,0,0.57001483,3.3232188,11164.268,8468.099,4355.154,0,14125936,0.03524182,515234.28,0,0
Geo8,11/29/21,1281878,1202375,0,1016170,1.6475999,-3.4798193,14251.94,13747.471,0,11950.776,9042890,0.034980156,515234.28,443525,2.2911222
Geo8,12/6/21,1141802,682260,589192,531141,3.393324,-0.28280768,12694.573,7800.6855,7036.2686,6246.5405,13388396,0.034760393,515234.28,331407,1.602685
Geo8,12/13/21,945563,774269,637320,315762,-2.2264662,-3.148984,10512.785,8852.68,7611.0244,3713.553,7754344,0.03528534,515234.28,235727,1.3395241
Geo8,12/20/21,1099553,975467,1268684,567886,1.3762275,-7.826556,12224.848,11153.097,15150.921,6678.684,7338853.5,0.03512452,515234.28,344241,1.6496756
Geo8,12/27/21,1608362,1036491,658545,0,-0.6615646,1.1214489,17881.795,11850.82,7864.4985,0,11018213,0.035331976,515234.28,0,0
Geo8,1/3/22,1164862,741417,442296,169406,3.2774987,0.2270889,12950.955,8477.0625,5282.0024,1992.3175,14010587,0.034776546,515234.28,144115,1.1754918
Geo8,1/10/22,1431851,1294904,772021,551861,-4.832271,-0.33799294,15919.343,14805.41,9219.655,6490.2207,11235431,0.035085954,515234.28,339446,1.6257696
