,geo,time,Display_impression,Social_impression,TV_impression,competitor_activity_score_control,sentiment_score_control,Display_spend,Social_spend,TV_spend,Display_reach,Social_reach,TV_reach,Display_frequency,Social_frequency,TV_frequency,conversions,revenue_per_conversion,population
4033,Pennsylvania,2022-08-15,5.412735e+06,6.454818e+06,3.064983e+06,2.3362267,-4.541906,62575.344,71809.59,35613.285,1.2200485e+06,1.628006e+06,929786.6,4.4364915,3.9648616,3.2964368,1.6717373e+08,0.03477271,1.3059432e+07
4034,Pennsylvania,2022-08-22,2.180746e+06,6.984846e+06,2.952274e+06,-3.3824909,4.5255384,25211.086,77706.13,34303.676,1.3347599e+06,1.6584586e+06,892409.0,1.6338117,4.2116494,3.3082073,2.3153475e+08,0.035276722,1.3059432e+07
4035,Pennsylvania,2022-08-29,5.238964e+06,8.129108e+06,1.930438e+06,1.7991962,2.506093,60566.418,90436.0,22430.547,1.3289901e+06,1.6983009e+06,599108.25,3.9420636,4.786612,3.222186,2.727582e+08,0.03549317,1.3059432e+07
4036,Pennsylvania,2022-09-05,1.598836e+06,2.298878e+06,865007.0,-1.067501,1.4793127,18483.764,25574.926,10050.869,1.1244469e+06,1.6373389e+06,495897.4,1.4218863,1.4040332,1.7443272,1.8861907e+08,0.035346925,1.3059432e+07
4037,Pennsylvania,2022-09-12,5.317921e+06,5.461023e+06,1.849347e+06,-6.6734743,3.2574768,61479.22,60753.664,21488.316,1.331298e+06,1.7694285e+06,897326.7,3.9945385,3.0863202,2.0609515,2.0630507e+08,0.034965906,1.3059432e+07
4038,Pennsylvania,2022-09-19,3.421381e+06,2.256395e+06,1.373785e+06,-2.1482801,0.50373805,39553.773,25102.305,15962.568,1.2959865e+06,1.8156581e+06,666424.8,2.6399817,1.2427421,2.0614254,2.0250488e+08,0.034570273,1.3059432e+07
4039,Pennsylvania,2022-09-26,5.418638e+06,3.56592e+06,2.672029e+06,0.19234377,6.0312605,62643.586,39670.72,31047.395,1.4124019e+06,1.4753379e+06,927526.56,3.8364708,2.4170196,2.8808112,2.6620973e+08,0.03479364,1.3059432e+07
4040,Pennsylvania,2022-10-03,3.109792e+06,1.585789e+06,2.832095e+06,-0.8530235,-1.1335255,35951.566,17641.84,32907.266,1.1543748e+06,1.7010819e+06,661530.6,2.6939192,0.9322236,4.2811246,1.1725816e+08,0.034609653,1.3059432e+07
4041,Pennsylvania,2022-10-10,1.33783e+06,1.858253e+06,549264.0,-3.0380611,2.5014324,15466.335,20672.99,6382.1226,1.2694609e+06,1.5646268e+06,170966.44,1.0538568,1.1876652,3.2127013,1.8233872e+08,0.035079032,1.3059432e+07
4042,Pennsylvania,2022-10-17,2.065877e+06,3.004766e+06,4.15638e+06,5.4252377,-1.3622209,23883.113,33427.902,48294.67,1.1648579e+06,1.6381302e+06,1.1823139e+06,1.7735013,1.8342658,3.515462,2.0136195e+08,0.03465763,1.3059432e+07
4043,Pennsylvania,2022-10-24,3.102244e+06,5.837164e+06,3.846727e+06,-2.1262732,0.9996736,35864.305,64938.22,44696.688,1.0545628e+06,1.6162149e+06,1.00172756e+06,2.941735,3.611626,3.8400931,1.7391163e+08,0.03485562,1.3059432e+07
4044,Pennsylvania,2022-10-31,1.416611e+06,8.572554e+06,1.711687e+06,1.9819922,2.9460552,16377.104,95369.32,19888.79,1.3464878e+06,1.9130709e+06,428466.0,1.052079,4.4810433,3.9949188,2.6883187e+08,0.034571216,1.3059432e+07
4045,Pennsylvania,2022-11-07,2.368973e+06,3.874913e+06,4.619338e+06,4.400543,1.0146716,27387.133,43108.254,53673.973,1.1476108e+06,1.6221352e+06,1.0265816e+06,2.0642653,2.388773,4.4997272,2.9401475e+08,0.034836344,1.3059432e+07
4046,Pennsylvania,2022-11-14,5.392798e+06,4.530713e+06,1.625278e+06,7.132249,-2.88126,62344.855,50404.0,18884.768,1.3188248e+06,1.6965585e+06,803582.6,4.089094,2.6705315,2.02254,2.3682934e+08,0.034859095,1.3059432e+07
4047,Pennsylvania,2022-11-21,1.399619e+06,2.822766e+06,3.854453e+06,-2.926385,3.3297296,16180.662,31403.16,44786.46,1.2575844e+06,1.6980535e+06,994982.9,1.1129421,1.6623541,3.873889,1.5179851e+08,0.035111915,1.3059432e+07
4048,Pennsylvania,2022-11-28,5.617006e+06,1.978011e+06,2.09789e+06,-1.2243314,-0.38518602,64936.87,22005.293,24376.238,1.2411534e+06,1.6923608e+06,826696.3,4.525634,1.1687881,2.5376797,1.6326573e+08,0.03462109,1.3059432e+07
4049,Pennsylvania,2022-12-05,6.250421e+06,7.507202e+06,671418.0,6.062236,4.573732,72259.63,83517.32,7801.4795,1.2782309e+06,1.6691455e+06,735525.5,4.8898997,4.497632,0.9128408,3.9330883e+08,0.034760583,1.3059432e+07
4050,Pennsylvania,2022-12-12,5.819062e+06,1.728852e+06,3.25062e+06,0.5189941,0.21491292,67272.79,19233.41,37770.277,1.4107376e+06,1.6328394e+06,669956.7,4.124836,1.0588007,4.851986,2.6043968e+08,0.034866612,1.3059432e+07
4051,Pennsylvania,2022-12-19,2.628813e+06,5.139488e+06,4.4239e+06,-1.8248073,-5.102756,30391.082,57176.598,51403.098,1.1436688e+06,1.5287246e+06,952008.56,2.2985792,3.3619447,4.6469126,8.171703e+07,0.035310894,1.3059432e+07
4052,Pennsylvania,2022-12-26,5.097891e+06,4.776257e+06,4.150601e+06,-5.2994695,3.5492141,58935.508,53135.668,48227.523,1.316013e+06,1.6440834e+06,908489.44,3.873739,2.9051185,4.568684,1.4862336e+08,0.03533414,1.3059432e+07
4053,Pennsylvania,2023-01-02,4.758349e+06,6.172113e+06,1.562647e+06,1.8991632,2.5325885,55010.14,68664.51,18157.033,1.320814e+06,1.6715949e+06,761146.94,3.6025884,3.6923497,2.0530167,2.9339978e+08,0.035461802,1.3059432e+07
4054,Pennsylvania,2023-01-09,3.536113e+06,3.392824e+06,1.423252e+06,-2.3023043,0.0439428,40880.16,37745.03,16537.346,1.2155496e+06,1.8345796e+06,532151.9,2.9090652,1.8493742,2.6745222,1.3396475e+08,0.03451024,1.3059432e+07
4055,Pennsylvania,2023-01-16,5.125206e+06,6.568214e+06,3.38738e+06,-2.1445327,1.4558954,59251.29,73071.12,39359.348,1.3179376e+06,1.7638651e+06,898717.6,3.888808,3.7237618,3.7691262,1.539666e+08,0.035100102,1.3059432e+07
4056,Rhode Island,2021-01-25,15511.0,34721.0,19547.0,-1.6858242,-6.174431,179.31898,386.26974,227.12456,4188.34,7570.8174,11831.876,3.7034266,4.5861697,1.6520597,9.488922e+06,0.034584135,1.114521e+06
4057,Rhode Island,2021-02-01,33689.0,22314.0,38653.0,0.50752413,-1.1689503,389.47052,248.24236,449.12497,7488.132,11686.122,10712.178,4.4989824,1.909419,3.6083262,1.6359698e+07,0.03467204,1.114521e+06
4058,Rhode Island,2021-02-08,93166.0,77162.0,60130.0,1.471544,5.4492326,1077.07,858.4242,698.675,26990.012,31160.799,39420.582,3.4518714,2.476242,1.5253494,2.9598872e+07,0.03471657,1.114521e+06
4059,Rhode Island,2021-02-15,33087.0,127866.0,140209.0,1.970897,-3.2928376,382.51096,1422.5042,1629.1455,28910.623,34192.973,35694.176,1.1444483,3.7395313,3.9280732,1.4383957e+07,0.03457731,1.114521e+06
4060,Rhode Island,2021-02-22,165411.0,65277.0,30401.0,-1.3106372,-1.6915853,1912.2772,726.20404,353.2416,41056.613,47186.74,10096.27,4.0288577,1.3833764,3.011104,1.1691995e+07,0.035401065,1.114521e+06
4061,Rhode Island,2021-03-01,124161.0,179394.0,135157.0,-0.70006883,5.760622,1435.3958,1995.7511,1570.4443,61612.41,50665.01,35002.62,2.0152013,3.540777,3.861335,1.7899966e+07,0.03491536,1.114521e+06
4062,Rhode Island,2021-03-08,160844.0,192894.0,149872.0,1.8053638,-1.0969917,1859.4792,2145.938,1741.4238,62319.58,80557.31,31647.244,2.5809581,2.3944936,4.73571,1.6869558e+07,0.034502465,1.114521e+06
4063,Rhode Island,2021-03-15,97178.0,115637.0,75524.0,-4.0856824,-0.70223653,1123.4518,1286.457,877.5441,74882.945,87123.56,25194.756,1.2977359,1.3272742,2.9975884,9.401218e+06,0.034619097,1.114521e+06
4064,Rhode Island,2021-03-22,178193.0,283890.0,109791.0,0.35275418,1.1684837,2060.0469,3158.265,1275.7064,88929.63,96678.1,25819.988,2.0037558,2.936449,4.2521534,1.9760488e+07,0.035385083,1.114521e+06
4065,Rhode Island,2021-03-29,371619.0,300330.0,222712.0,-1.7254505,-1.868202,4296.1987,3341.1592,2587.7815,108937.75,101172.97,69414.516,3.411301,2.9684832,3.2084382,1.2332624e+07,0.035191137,1.114521e+06
4066,Rhode Island,2021-04-05,480908.0,149138.0,217439.0,4.5570436,-0.13807268,5559.663,1659.1543,2526.5125,109710.3,121730.19,84377.92,4.3834367,1.2251488,2.5769646,2.3879472e+07,0.035006423,1.114521e+06
4067,Rhode Island,2021-04-12,415862.0,295371.0,241175.0,1.6391358,-2.2885976,4807.6816,3285.9907,2802.3105,104106.11,106964.945,60048.29,3.9945965,2.7613807,4.0163484,1.3008811e+07,0.03505011,1.114521e+06
4068,Rhode Island,2021-04-19,156310.0,352902.0,196716.0,4.2441826,4.558378,1807.0627,3926.0208,2285.7234,106256.54,109017.32,69314.29,1.4710613,3.2371185,2.8380234,2.4447636e+07,0.035154983,1.114521e+06
4069,Rhode Island,2021-04-26,311322.0,259368.0,353795.0,0.3529663,3.0167732,3599.1196,2885.4587,4110.888,114128.016,124628.78,75641.8,2.7278297,2.0811281,4.67724,2.4307334e+07,0.035467863,1.114521e+06
4070,Rhode Island,2021-05-03,288436.0,351841.0,292797.0,-0.4274875,2.1314971,3334.54,3914.217,3402.1277,117460.82,118978.0,69303.43,2.4555948,2.9571903,4.2248554,1.806594e+07,0.0353928,1.114521e+06
4071,Rhode Island,2021-05-10,195993.0,192238.0,217577.0,-2.3471725,0.14388736,2265.8284,2138.6401,2528.116,105254.63,109949.5,73146.25,1.8620802,1.7484227,2.9745457,1.6731507e+07,0.035413783,1.114521e+06
4072,Rhode Island,2021-05-17,213723.0,350054.0,90469.0,1.1062331,7.0733366,2470.8008,3894.337,1051.1962,116948.72,120644.336,23515.225,1.8274921,2.901536,3.8472698,2.3044918e+07,0.034848697,1.114521e+06
4073,Rhode Island,2021-05-24,326308.0,112803.0,193569.0,-2.0477953,-2.1684103,3772.3691,1254.9288,2249.1572,105431.664,106063.88,48023.93,3.0949764,1.0635351,4.03068,7.982991e+06,0.03523551,1.114521e+06
4074,Rhode Island,2021-05-31,167654.0,507478.0,103347.0,2.446945,-0.44899553,1938.208,5645.6724,1200.8309,107057.39,117069.164,68171.5,1.5660182,4.334854,1.5159912,2.0832844e+07,0.035295285,1.114521e+06
4075,Rhode Island,2021-06-07,389801.0,250034.0,98424.0,-2.94877,3.5625863,4506.3965,2781.6182,1143.6285,111692.62,126574.87,55039.996,3.4899423,1.9753823,1.7882218,1.9386748e+07,0.03516123,1.114521e+06
4076,Rhode Island,2021-06-14,444860.0,406891.0,296265.0,-1.5857971,1.7039713,5142.921,4526.646,3442.4238,113464.086,128295.28,70416.06,3.9207094,3.1715229,4.2073507,1.713479e+07,0.034646615,1.114521e+06
4077,Rhode Island,2021-06-21,483232.0,220827.0,231842.0,1.2257986,2.2453454,5586.5303,2456.6917,2693.8667,103107.516,101734.23,47868.008,4.6866775,2.1706293,4.843354,1.9661472e+07,0.03473255,1.114521e+06
4078,Rhode Island,2021-06-28,487348.0,140322.0,224321.0,3.9157143,-2.9337616,5634.1143,1561.0767,2606.477,111985.07,109269.73,86617.8,4.3519025,1.2841777,2.5897772,2.0038996e+07,0.035391033,1.114521e+06
4079,Rhode Island,2021-07-05,275217.0,434432.0,160892.0,1.9146519,-1.7445191,3181.7183,4833.0386,1869.4697,111618.9,111374.57,60095.97,2.4656813,3.9006426,2.677245,1.612004e+07,0.03491488,1.114521e+06
4080,Rhode Island,2021-07-12,154872.0,507168.0,116119.0,-1.2673625,-1.958091,1790.4384,5642.2236,1349.234,105537.88,118064.125,56997.33,1.4674544,4.2957006,2.0372765,1.2848177e+07,0.03500341,1.114521e+06
4081,Rhode Island,2021-07-19,295966.0,428385.0,294663.0,-2.5233574,-7.664576,3421.5925,4765.766,3423.8096,114327.266,119258.19,61808.723,2.5887601,3.5920808,4.7673426,5.384107e+06,0.034976162,1.114521e+06
4082,Rhode Island,2021-07-26,304624.0,380781.0,96401.0,5.8661065,0.23929572,3521.6855,4236.1733,1120.1226,112609.42,103409.07,58599.67,2.7051377,3.6822832,1.6450741,2.3733636e+07,0.034911785,1.114521e+06
4083,Rhode Island,2021-08-02,174247.0,155245.0,120364.0,-1.8142924,-3.4388118,2014.4281,1727.0945,1398.5583,110056.22,126922.05,66697.84,1.5832571,1.2231544,1.8046213,1.1783944e+07,0.034646355,1.114521e+06
4084,Rhode Island,2021-08-09,323962.0,250435.0,246107.0,-1.9679035,2.7324913,3745.2476,2786.0793,2859.6177,118994.96,112918.53,56318.465,2.7224822,2.2178345,4.369923,1.6601133e+07,0.035049334,1.114521e+06
4085,Rhode Island,2021-08-16,195690.0,447132.0,101499.0,2.145163,-0.13707754,2262.3257,4974.3257,1179.3583,119815.836,118676.49,72975.87,1.6332589,3.7676575,1.3908539,2.2946428e+07,0.03542956,1.114521e+06
4086,Rhode Island,2021-08-23,452690.0,262301.0,240568.0,-0.012398189,-0.7652058,5233.4414,2918.0881,2795.2576,124882.15,121436.805,67377.06,3.6249413,2.159983,3.5704777,1.5360262e+07,0.0351971,1.114521e+06
4087,Rhode Island,2021-08-30,535889.0,460783.0,287735.0,5.0223904,-0.46561337,6195.285,5126.1924,3343.3103,105562.484,113100.76,62064.047,5.0765114,4.074093,4.6361055,2.6921332e+07,0.034998383,1.114521e+06
4088,Rhode Island,2021-09-06,476410.0,425829.0,318434.0,-6.54282,-2.8002186,5507.6626,4737.3306,3700.0144,106014.336,113858.4,67241.82,4.4938273,3.7399914,4.735653,5.534649e+06,0.03460188,1.114521e+06
4089,Rhode Island,2021-09-13,315069.0,296544.0,224564.0,4.2033772,1.489667,3642.4377,3299.0403,2609.3008,117972.984,112227.41,50365.23,2.6706877,2.6423497,4.458702,2.1941674e+07,0.035491064,1.114521e+06
4090,Rhode Island,2021-09-20,325435.0,455329.0,87734.0,4.380267,-4.5673633,3762.2766,5065.517,1019.4171,102022.58,108670.7,36918.83,3.1898324,4.189991,2.376389,1.899675e+07,0.035019517,1.114521e+06
4091,Rhode Island,2021-09-27,466475.0,168550.0,215584.0,1.3380088,-3.4861255,5392.8066,1875.112,2504.9585,112853.91,107460.14,65541.375,4.133443,1.568488,3.2892811,1.3542717e+07,0.03548153,1.114521e+06
4092,Rhode Island,2021-10-04,145860.0,264796.0,54748.0,0.33573574,4.392106,1686.2528,2945.845,636.13934,120202.91,110072.445,40297.414,1.2134489,2.4056556,1.3585933,2.0979532e+07,0.035348993,1.114521e+06
4093,Rhode Island,2021-10-11,233655.0,501667.0,306776.0,-1.2256407,0.8051371,2701.23,5581.0254,3564.5554,123618.84,126132.914,64766.63,1.8901253,3.9772875,4.7366405,1.769903e+07,0.03536745,1.114521e+06
4094,Rhode Island,2021-10-18,167024.0,547239.0,136553.0,-7.501872,-4.4339666,1930.9248,6088.012,1586.6649,118382.64,114091.44,68380.91,1.4108818,4.796492,1.9969443,1.9023352e+06,0.034927595,1.114521e+06
4095,Rhode Island,2021-10-25,456196.0,216244.0,111979.0,-4.63256,-0.6630081,5273.9736,2405.7058,1301.1296,100107.12,119456.125,38054.98,4.5570793,1.8102368,2.942555,1.162922e+07,0.034559123,1.114521e+06
4096,Rhode Island,2021-11-01,436633.0,375478.0,113480.0,-4.217575,1.7041495,5047.8105,4177.1777,1318.5704,120286.164,114057.23,72944.88,3.6299539,3.2920158,1.5556904,1.4458362e+07,0.035325263,1.114521e+06
4097,Rhode Island,2021-11-08,164421.0,274089.0,62389.0,-0.2419689,5.1222625,1900.8322,3049.2292,724.9232,109618.75,117779.0,47344.465,1.4999367,2.3271468,1.3177702,2.3379382e+07,0.035189908,1.114521e+06
4098,Rhode Island,2021-11-15,443678.0,214838.0,71115.0,-1.2198057,2.6114225,5129.256,2390.0642,826.31415,124827.67,110682.16,33985.9,3.5543213,1.9410352,2.0924935,1.7165208e+07,0.034837298,1.114521e+06
4099,Rhode Island,2021-11-22,268829.0,354579.0,424108.0,0.26870087,-1.8432884,3107.8682,3944.6772,4927.884,116519.07,107581.7,87319.3,2.3071656,3.2959013,4.8569756,1.4477364e+07,0.035070658,1.114521e+06
4100,Rhode Island,2021-11-29,452148.0,447658.0,172700.0,5.828726,-4.8240404,5227.176,4980.1772,2006.6718,108730.03,111488.46,66085.17,4.1584425,4.015289,2.6132958,1.8692218e+07,0.035151593,1.114521e+06
4101,Rhode Island,2021-12-06,255412.0,319951.0,51284.0,-0.5894493,2.006414,2952.7573,3559.4421,595.8897,121121.02,118826.74,46777.1,2.108731,2.6925824,1.0963452,2.0600872e+07,0.03492342,1.114521e+06
4102,Rhode Island,2021-12-13,406182.0,394966.0,188361.0,1.6727917,-3.433975,4695.7734,4393.981,2188.6433,101518.266,122681.78,75389.03,4.001071,3.2194388,2.4985197,1.3710611e+07,0.035499822,1.114521e+06
4103,Rhode Island,2021-12-20,362641.0,383641.0,155513.0,-0.35610014,1.8326257,4192.4062,4267.9907,1806.969,116694.38,102911.414,61601.23,3.1076164,3.7278748,2.52451,2.2980816e+07,0.035086792,1.114521e+06
4104,Rhode Island,2021-12-27,382836.0,360162.0,212367.0,1.8335536,-7.487213,4425.876,4006.7878,2467.5789,111129.37,113964.39,68971.25,3.4449587,3.1603053,3.0790687,1.1444829e+07,0.03540865,1.114521e+06
4105,Rhode Island,2022-01-03,298132.0,438061.0,264584.0,1.8921168,3.1546519,3446.6333,4873.411,3074.3093,117474.125,126026.86,57203.516,2.5378528,3.4759343,4.625319,1.9138384e+07,0.03450787,1.114521e+06
4106,Rhode Island,2022-01-10,471552.0,435369.0,275297.0,-1.3237432,-2.5374393,5451.5005,4843.463,3198.788,119068.37,115846.31,79907.09,3.9603426,3.758159,3.4452147,1.9397726e+07,0.034596153,1.114521e+06
4107,Rhode Island,2022-01-17,178439.0,465472.0,220476.0,-0.9024967,0.19661053,2062.8909,5178.3574,2561.8005,111171.05,120969.84,84085.52,1.6050841,3.847836,2.6220484,1.7000468e+07,0.034576215,1.114521e+06
4108,Rhode Island,2022-01-24,339243.0,343745.0,261864.0,-2.2632563,1.5602465,3921.9077,3824.1494,3042.7046,116552.93,112382.76,55155.445,2.9106386,3.0587,4.7477484,1.2558831e+07,0.035070073,1.114521e+06
4109,Rhode Island,2022-01-31,394373.0,189722.0,219639.0,4.2153864,3.6523275,4559.2524,2110.6497,2552.0752,109098.12,106689.25,72875.01,3.6148493,1.7782651,3.0139198,2.539589e+07,0.035247426,1.114521e+06
4110,Rhode Island,2022-02-07,416465.0,481158.0,140598.0,0.027223058,-0.9579642,4814.653,5352.864,1633.6655,106328.5,125761.85,83024.19,3.9167755,3.825945,1.6934563,1.3760897e+07,0.03517645,1.114521e+06
4111,Rhode Island,2022-02-14,576086.0,206465.0,66412.0,3.0637684,-5.7454486,6659.993,2296.9148,771.6681,121461.12,107916.04,63060.6,4.7429705,1.9131968,1.0531512,1.3135442e+07,0.0351142,1.114521e+06
4112,Rhode Island,2022-02-21,166857.0,208576.0,298705.0,3.306085,-1.3193244,1928.9941,2320.3997,3470.7751,113536.69,118551.07,62039.414,1.469635,1.7593796,4.8147583,1.7612982e+07,0.034770124,1.114521e+06
4113,Rhode Island,2022-02-28,152767.0,425490.0,216856.0,-4.3952107,-4.085285,1766.103,4733.559,2519.7383,118338.39,124136.81,69656.15,1.2909358,3.4275913,3.1132295,4.9520795e+06,0.034517895,1.114521e+06
4114,Rhode Island,2022-03-07,542695.0,310720.0,133466.0,-1.0436381,-2.4832618,6273.968,3456.7476,1550.7959,112671.78,107050.016,50370.195,4.8166003,2.9025722,2.649711,1.3406442e+07,0.03502474,1.114521e+06
4115,Rhode Island,2022-03-14,170591.0,237740.0,105307.0,-0.9242572,0.8858075,1972.162,2644.8481,1223.605,119292.61,129283.02,81026.74,1.4300218,1.8389097,1.2996535,1.3716641e+07,0.034863666,1.114521e+06
4116,Rhode Island,2022-03-21,341949.0,404951.0,112144.0,-3.190434,0.6239041,3953.1912,4505.064,1303.0469,105791.75,126029.81,56374.086,3.232286,3.213137,1.9892752,1.2238284e+07,0.0350518,1.114521e+06
4117,Rhode Island,2022-03-28,557556.0,517057.0,108596.0,1.0803769,1.2754757,6445.7725,5752.2383,1261.8212,122487.83,118669.914,44009.492,4.5519276,4.357102,2.467564,1.6352815e+07,0.035060022,1.114521e+06
4118,Rhode Island,2022-04-04,180536.0,453500.0,291232.0,-6.5686493,4.3572826,2087.1338,5045.1694,3383.9434,113665.92,109286.266,68577.47,1.5883018,4.1496487,4.246766,1.3794578e+07,0.035284422,1.114521e+06
4119,Rhode Island,2022-04-11,505085.0,340561.0,101048.0,-2.5742178,-1.3046488,5839.1675,3788.7275,1174.1179,121266.62,114951.42,69306.9,4.1650777,2.9626515,1.457976,1.1485486e+07,0.03543726,1.114521e+06
4120,Rhode Island,2022-04-18,472662.0,150412.0,48319.0,1.4763181,2.6282465,5464.333,1673.3275,561.4382,105629.42,120660.76,45582.91,4.4747233,1.2465729,1.0600269,1.7885414e+07,0.03486424,1.114521e+06
4121,Rhode Island,2022-04-25,437794.0,203553.0,115339.0,6.649726,2.5398126,5061.2324,2264.519,1340.1709,106039.04,126244.37,54282.004,4.1286154,1.6123729,2.1248057,2.8598778e+07,0.035295956,1.114521e+06
4122,Rhode Island,2022-05-02,126196.0,312329.0,331188.0,-0.4820782,0.83513653,1458.922,3474.6477,3848.2085,121100.95,129099.805,72086.555,1.0420761,2.4192817,4.5943136,1.0470792e+07,0.035411224,1.114521e+06
4123,Rhode Island,2022-05-09,509626.0,126898.0,142227.0,-1.4943519,-2.9877653,5891.665,1411.7352,1652.5935,113678.016,111057.27,42357.332,4.4830656,1.1426395,3.357801,1.0007731e+07,0.03463301,1.114521e+06
4124,Rhode Island,2022-05-16,249771.0,384369.0,118571.0,-0.59982127,2.2610617,2887.5432,4276.09,1377.7247,124749.78,124380.05,49050.47,2.0021744,3.090279,2.417324,2.0336376e+07,0.03476629,1.114521e+06
4125,Rhode Island,2022-05-23,396716.0,301197.0,109156.0,2.6459568,-0.63429976,4586.3394,3350.8047,1268.3281,119114.79,114338.89,28768.916,3.3305323,2.634247,3.794238,1.5586744e+07,0.035455666,1.114521e+06
4126,Rhode Island,2022-05-30,448772.0,336583.0,224227.0,-3.6920753,4.698619,5188.1465,3744.4724,2605.385,122019.36,100479.15,48820.516,3.677872,3.3497748,4.592892,1.9829088e+07,0.034564827,1.114521e+06
4127,Rhode Island,2022-06-06,629431.0,219368.0,343052.0,0.28303394,3.4172158,7276.702,2440.4602,3986.061,127789.305,125650.04,70168.58,4.925536,1.745864,4.888971,1.7178382e+07,0.03509312,1.114521e+06
4128,Rhode Island,2022-06-13,389459.0,218511.0,230991.0,0.27805132,-2.9806075,4502.443,2430.9263,2683.9785,121680.43,114495.46,48118.934,3.2006721,1.9084678,4.800425,1.104235e+07,0.034917694,1.114521e+06
4129,Rhode Island,2022-06-20,272102.0,415925.0,153781.0,3.0630848,2.0786974,3145.7065,4627.149,1786.8441,107411.78,115415.91,42969.305,2.5332618,3.6037037,3.5788617,2.1579136e+07,0.035375707,1.114521e+06
4130,Rhode Island,2022-06-27,324809.0,493924.0,210798.0,-0.14551805,5.1453843,3755.0396,5494.885,2449.348,111786.76,114493.42,48703.176,2.9056146,4.313993,4.3282166,1.7338572e+07,0.034737285,1.114521e+06
4131,Rhode Island,2022-07-04,385398.0,271280.0,135214.0,1.2205691,-0.93662906,4455.4946,3017.9792,1571.1066,106655.94,117555.63,48749.297,3.6134653,2.3076766,2.7736511,1.7729418e+07,0.03509823,1.114521e+06
4132,Rhode Island,2022-07-11,324150.0,325270.0,308305.0,-3.931705,-0.76503,3747.4211,3618.6157,3582.3215,109009.055,119810.84,62349.04,2.973604,2.7148614,4.9448256,9.565106e+06,0.034763534,1.114521e+06
4133,Rhode Island,2022-07-18,291419.0,299262.0,318861.0,-2.1686492,3.774245,3369.026,3329.2778,3704.976,123820.74,138059.0,68650.12,2.3535519,2.1676369,4.644726,2.0710942e+07,0.034679867,1.114521e+06
4134,Rhode Island,2022-07-25,147554.0,178897.0,357764.0,-2.490058,-0.10528902,1705.8367,1990.222,4157.006,111591.35,112446.62,81887.5,1.3222678,1.5909506,4.368969,1.2743891e+07,0.035009354,1.114521e+06
4135,Rhode Island,2022-08-01,285020.0,260238.0,169607.0,-2.1194632,-0.36397412,3295.0486,2895.1375,1970.7329,115630.484,116086.69,69282.59,2.464923,2.241759,2.4480457,1.3519553e+07,0.03508638,1.114521e+06
4136,Rhode Island,2022-08-08,486011.0,494711.0,57914.0,-0.6952808,-7.5992804,5618.6577,5503.64,672.9264,119184.516,119884.42,35808.08,4.0778017,4.1265693,1.6173354,5.593704e+06,0.035307862,1.114521e+06
4137,Rhode Island,2022-08-15,465198.0,577719.0,185836.0,-0.099942714,2.2298186,5378.0435,6427.101,2159.3042,108162.99,114807.82,80503.305,4.3009005,5.0320516,2.3084314,2.2335992e+07,0.035346605,1.114521e+06
4138,Rhode Island,2022-08-22,543314.0,573452.0,130342.0,-1.8028461,4.469845,6281.124,6379.631,1514.4968,118332.695,116955.36,77267.055,4.591413,4.903172,1.6869065,2.121589e+07,0.035090283,1.114521e+06
4139,Rhode Island,2022-08-29,510134.0,134637.0,63138.0,2.6665382,-0.74572015,5897.538,1497.8313,733.62616,117821.17,119765.05,51872.324,4.3297315,1.1241752,1.2171849,1.9619028e+07,0.035436887,1.114521e+06
4140,Rhode Island,2022-09-05,416848.0,123817.0,108139.0,-1.8022403,0.44580662,4819.0806,1377.4592,1256.5111,99687.47,115465.98,42936.066,4.181553,1.0723228,2.518604,1.5116322e+07,0.034918185,1.114521e+06
4141,Rhode Island,2022-09-12,536615.0,151848.0,267008.0,1.7733318,6.12637,6203.678,1689.303,3102.4749,118025.78,124781.0,77692.84,4.5465937,1.2169172,3.4367185,3.111664e+07,0.03451317,1.114521e+06
4142,Rhode Island,2022-09-19,420227.0,314245.0,138997.0,-1.5957088,1.4915422,4858.1445,3495.9631,1615.0629,114895.25,128041.14,57700.77,3.657478,2.4542506,2.4089346,1.9303616e+07,0.03456619,1.114521e+06
4143,Rhode Island,2022-09-26,464645.0,498709.0,330783.0,-1.7562293,0.006487907,5371.6504,5548.1177,3843.5024,125216.016,104041.586,80307.625,3.7107453,4.7933598,4.118952,1.2785839e+07,0.034912594,1.114521e+06
4144,Rhode Island,2022-10-03,203794.0,440936.0,81367.0,-3.744236,-2.1883903,2356.014,4905.3955,945.43634,102340.72,119961.164,57277.016,1.9913263,3.6756587,1.4205811,6.432345e+06,0.03526882,1.114521e+06
4145,Rhode Island,2022-10-10,132455.0,480560.0,52646.0,1.0906373,-1.5612856,1531.2808,5346.211,611.71533,112543.63,110338.28,14802.711,1.1769202,4.3553348,3.5564988,1.6661474e+07,0.034917638,1.114521e+06
4146,Rhode Island,2022-10-17,396024.0,352350.0,507458.0,4.9448085,-7.1876035,4578.3394,3919.8796,5896.3613,103270.086,115521.78,102367.766,3.834836,3.050074,4.9572015,8.886356e+06,0.03525074,1.114521e+06
4147,Rhode Island,2022-10-24,284575.0,502350.0,189944.0,-4.36266,0.9948197,3289.904,5588.6235,2207.0369,93491.914,113976.3,86732.13,3.0438442,4.407493,2.190009,1.3777146e+07,0.035490282,1.114521e+06
